data1,data2,data3
0.062474,0.340281,5
0.880004,0.335993,5
0.569193,0.195922,5
0.563899,0.166821,5
0.336191,0.331036,5
0.977913,0.3593,5
0.497221,0.209022,5
0.080932,0.354721,5
0.572857,0.149444,5
0.495089,0.218604,5
0.428321,0.225658,5
0.625872,0.149046,5
0.958706,0.354334,5
0.650194,0.155304,5
0.212901,0.348305,5
0.958296,0.361639,5
0.989095,0.383203,5
0.514361,0.177533,5
0.840397,0.298079,5
0.331992,0.315122,5
0.161392,0.381415,5
0.588197,0.159106,5
0.053413,0.313868,5
0.318581,0.346007,5
0.801074,0.285807,5
0.401814,0.284127,5
0.792727,0.269375,5
0.653418,0.206727,5
0.076171,0.324849,5
0.75338,0.266092,5
0.707497,0.224825,5
0.724968,0.194351,5
0.585554,0.173413,5
0.357714,0.332423,5
0.646546,0.208073,5
0.641463,0.207848,5
0.386474,0.285386,5
0.565202,0.19634,5
0.857229,0.337378,5
0.738073,0.255905,5
0.916741,0.365907,5
0.055902,0.331011,5
0.539568,0.186712,5
0.489668,0.206046,5
0.212957,0.37364,5
0.807576,0.271982,5
0.828012,0.324693,5
0.116655,0.344322,5
0.211002,0.399537,5
0.306412,0.315259,5
0.905202,0.34131,5
0.960458,0.394263,5
0.976212,0.35596,5
0.978091,0.356064,5
0.279257,0.341662,5
0.739779,0.213502,5
0.626906,0.167137,5
0.775993,0.262651,5
0.482197,0.23495,5
0.25875,0.340599,5
0.961954,0.344315,5
0.438252,0.254939,5
0.606841,0.169163,5
0.054081,0.328006,5
0.894461,0.325137,5
0.151765,0.379612,5
0.179683,0.391847,5
0.649816,0.188343,5
0.955553,0.353103,5
0.112462,0.322787,5
0.967001,0.388206,5
0.732405,0.232256,5
0.259599,0.358824,5
0.347566,0.329117,5
0.30952,0.31207,5
0.780401,0.244919,5
0.910891,0.378894,5
0.948565,0.375717,5
0.545449,0.176917,5
0.369424,0.297161,5
0.148139,0.361528,5
0.193854,0.360281,5
0.900199,0.344341,5
0.555249,0.204292,5
0.064185,0.309265,5
0.644717,0.18399,5
0.006013,0.305996,5
0.014166,0.297788,5
0.816309,0.278638,5
0.637938,0.201358,5
0.927458,0.343956,5
0.77343,0.267884,5
0.365991,0.280428,5
0.07021,0.356744,5
0.279415,0.333282,5
0.857446,0.294016,5
0.168711,0.352613,5
0.277465,0.328838,5
0.085693,0.36583,5
0.01898,0.282473,5
0.530322,0.160303,5
0.878786,0.323484,5
0.998305,0.360918,5
0.564728,0.158626,5
0.79542,0.250155,5
0.745624,0.250554,5
0.411449,0.271796,5
0.478467,0.241636,5
0.514993,0.178913,5
0.355724,0.30866,5
0.932538,0.346712,5
0.138978,0.377681,5
0.040739,0.292453,5
0.666629,0.179127,5
0.476456,0.221679,5
0.065171,0.340271,5
0.021182,0.2799,5
0.365582,0.27223,5
0.325397,0.320268,5
0.464653,0.221529,5
0.663656,0.216708,5
0.718033,0.242184,5
0.391608,0.289005,5
0.11222,0.322379,5
0.115962,0.37744,5
0.360727,0.289873,5
0.891378,0.33955,5
0.55506,0.170917,5
0.378578,0.276892,5
0.053556,0.343178,5
0.240108,0.374597,5
0.467905,0.24848,5
0.802953,0.281466,5
0.597947,0.145598,5
0.474588,0.203672,5
0.725397,0.246614,5
0.968536,0.3822,5
0.754123,0.265624,5
0.065969,0.335425,5
0.663081,0.175933,5
0.608342,0.1641,5
0.392938,0.284133,5
0.748455,0.260705,5
0.580511,0.150197,5
0.137303,0.366851,5
0.64884,0.188682,5
0.38315,0.295767,5
0.814125,0.285503,5
0.481359,0.198678,5
0.449749,0.254381,5
0.900481,0.32756,5
0.638938,0.19493,5
0.792833,0.253357,5
0.235467,0.373851,5
0.12325,0.332766,5
0.005864,0.309227,5
0.702857,0.229443,5
0.251115,0.367755,5
0.20469,0.384892,5
0.467097,0.199748,5
0.582161,0.197497,5
0.973939,0.38385,5
0.874709,0.328297,5
0.755407,0.212457,5
0.563144,0.166436,5
0.652374,0.197147,5
0.193375,0.398639,5
0.410056,0.284445,5
0.097177,0.317996,5
0.99078,0.363995,5
0.817886,0.305131,5
0.368848,0.287003,5
0.412877,0.270983,5
0.604569,0.147234,5
0.588367,0.1734,5
0.812052,0.284151,5
0.177784,0.387294,5
0.751206,0.228188,5
0.482041,0.238625,5
0.16567,0.385114,5
0.417302,0.28814,5
0.678728,0.222377,5
0.430846,0.272986,5
0.500719,0.1896,5
0.273197,0.348244,5
0.987537,0.385651,5
0.721885,0.224537,5
0.067344,0.315832,5
0.414911,0.235494,5
0.943091,0.389539,5
0.732481,0.21655,5
0.101377,0.325751,5
0.108602,0.358368,5
6e-05,0.271298,5
0.406113,0.259494,5
0.790494,0.256145,5
0.425263,0.236358,5
0.589005,0.190321,5
0.380316,0.265471,5
0.521875,0.204263,5
0.928039,0.370013,5
0.911936,0.379073,5
0.955122,0.339358,5
0.693972,0.197281,5
0.824335,0.275451,5
0.940948,0.344834,5
0.488266,0.198714,5
0.766841,0.225489,5
0.495218,0.216285,5
0.39917,0.269859,5
0.449806,0.212891,5
0.06509,0.349687,5
0.64866,0.161563,5
0.257594,0.370835,5
0.912591,0.332144,5
0.397902,0.299961,5
0.063117,0.294003,5
0.576426,0.181082,5
0.232794,0.391868,5
0.551626,0.161982,5
0.183426,0.350331,5
0.859639,0.293855,5
0.086394,0.331835,5
0.63568,0.192584,5
0.448136,0.250479,5
0.179027,0.358586,5
0.158593,0.38375,5
0.717512,0.208966,5
0.662568,0.193292,5
0.922464,0.376076,5
0.015695,0.302752,5
0.327925,0.338572,5
0.147732,0.384694,5
0.782839,0.2584,5
0.264428,0.355288,5
0.436151,0.240613,5
0.422225,0.27404,5
0.497727,0.18349,5
0.363813,0.319288,5
0.452559,0.217837,5
0.53294,0.194063,5
0.949747,0.363436,5
0.600828,0.181956,5
0.170197,0.362285,5
0.472392,0.242408,5
0.460764,0.226034,5
0.027107,0.266261,5
0.9202,0.350116,5
0.195855,0.404484,5
0.403655,0.295394,5
0.182682,0.389387,5
0.820161,0.314362,5
0.001615,0.293226,5
0.165496,0.375329,5
0.179073,0.380582,5
0.946022,0.388766,5
0.654093,0.188184,5
0.80555,0.268856,5
0.571546,0.152074,5
0.078034,0.359557,5
0.005401,0.261464,5
0.557739,0.158373,5
0.662669,0.206092,5
0.886316,0.332153,5
0.208803,0.353569,5
0.790437,0.254758,5
0.559193,0.16045,5
0.871555,0.346481,5
0.252153,0.382679,5
0.454897,0.225104,5
0.533172,0.176576,5
0.537192,0.164778,5
0.028275,0.291905,5
0.391961,0.310805,5
0.779071,0.252286,5
0.94092,0.33912,5
0.441926,0.222343,5
0.247156,0.347022,5
0.466421,0.219347,5
0.293622,0.340167,5
0.129917,0.381163,5
0.032291,0.320964,5
0.667227,0.198791,5
0.477209,0.204907,5
0.486401,0.228829,5
0.812854,0.275613,5
0.963923,0.351622,5
0.949123,0.379276,5
0.217928,0.398622,5
0.936232,0.363986,5
0.736071,0.244464,5
0.255627,0.394964,5
0.216566,0.38766,5
0.077167,0.307571,5
0.667668,0.183454,5
0.671661,0.215456,5
0.862564,0.297273,5
0.204068,0.38956,5
0.235778,0.383999,5
0.319076,0.311196,5
0.769468,0.263548,5
0.334896,0.31781,5
0.794239,0.287442,5
0.430242,0.243271,5
0.459472,0.251303,5
0.849034,0.315498,5
0.163964,0.398663,5
0.708389,0.220278,5
0.829436,0.26832,5
0.548588,0.193984,5
0.931277,0.35908,5
0.737452,0.241288,5
0.52456,0.187843,5
0.277778,0.334108,5
0.865037,0.323869,5
0.54007,0.195519,5
0.10067,0.343462,5
0.701701,0.197456,5
0.799881,0.272853,5
0.386202,0.309769,5
0.602327,0.180994,5
0.998087,0.38847,5
0.759763,0.239026,5
0.304102,0.348816,5
0.974059,0.347448,5
0.591929,0.196931,5
0.394514,0.285371,5
0.877297,0.334224,5
0.415439,0.265667,5
0.503702,0.225012,5
0.490159,0.231683,5
0.335824,0.308785,5
0.671694,0.216219,5
0.804979,0.257553,5
0.784462,0.275825,5
0.761671,0.232524,5
0.287121,0.373642,5
0.371299,0.286819,5
0.435764,0.242492,5
0.150873,0.35329,5
0.06003,0.326418,5
0.029634,0.284811,5
0.30543,0.34868,5
0.469862,0.246972,5
0.111976,0.352098,5
0.896507,0.328185,5
0.498474,0.186048,5
0.914019,0.344583,5
0.661646,0.196928,5
0.235773,0.349254,5
0.50034,0.218701,5
0.415306,0.251681,5
0.511156,0.205313,5
0.77803,0.270632,5
0.851921,0.30934,5
0.719088,0.187879,5
0.982683,0.403382,5
0.201913,0.392454,5
0.357617,0.335345,5
0.302849,0.371061,5
0.935065,0.381324,5
0.425162,0.275573,5
0.584453,0.150226,5
0.567328,0.193887,5
0.421004,0.24087,5
0.300525,0.340001,5
0.487075,0.184225,5
0.765086,0.272053,5
0.236021,0.392315,5
0.083862,0.326012,5
0.827053,0.305625,5
0.646278,0.177658,5
0.781331,0.237889,5
0.179528,0.36281,5
0.739247,0.23953,5
0.626033,0.203607,5
0.725429,0.233369,5
0.38204,0.26305,5
0.304717,0.335199,5
0.721277,0.231499,5
0.016999,0.263217,5
0.500384,0.216996,5
0.571784,0.184779,5
0.257785,0.376222,5
0.52752,0.174166,5
0.48945,0.188933,5
0.528928,0.186152,5
0.351758,0.302424,5
0.051751,0.326373,5
0.219191,0.34934,5
0.580024,0.181224,5
0.665291,0.167707,5
0.468583,0.218818,5
0.701883,0.178845,5
0.600428,0.191399,5
0.276932,0.37538,5
0.250738,0.383513,5
0.330439,0.334087,5
0.481948,0.220296,5
0.706348,0.235218,5
0.584996,0.163858,5
0.511133,0.168977,5
0.245519,0.392915,5
0.140228,0.356819,5
0.054862,0.289846,5
0.750164,0.21416,5
0.079219,0.356863,5
0.592928,0.186996,5
0.931639,0.36058,5
0.576718,0.175982,5
0.924188,0.387567,5
0.839886,0.302209,5
0.442729,0.22594,5
0.366718,0.29454,5
0.366123,0.312527,5
0.765084,0.270466,5
0.396749,0.290813,5
0.399806,0.266587,5
0.830508,0.321815,5
0.965517,0.36238,5
0.967303,0.394513,5
0.34145,0.330456,5
0.353713,0.30431,5
0.046642,0.331593,5
0.957124,0.341106,5
0.054652,0.294828,5
0.171787,0.359078,5
0.646718,0.169234,5
0.407295,0.247974,5
0.509074,0.22229,5
0.299036,0.370577,5
0.373693,0.278394,5
0.07305,0.348922,5
0.013964,0.303849,5
0.134417,0.383998,5
0.51136,0.173074,5
0.851638,0.341451,5
0.700275,0.184634,5
0.952839,0.378929,5
0.931561,0.358648,5
0.102788,0.326365,5
0.89822,0.321579,5
0.078551,0.31979,5
0.773846,0.267214,5
0.540152,0.171384,5
0.207576,0.384823,5
0.284509,0.374752,5
0.542203,0.189164,5
0.124525,0.365176,5
0.025485,0.316643,5
0.16805,0.354152,5
0.242516,0.356769,5
0.531712,0.210862,5
0.797599,0.253513,5
0.61578,0.150508,5
0.746154,0.215377,5
0.785288,0.258203,5
0.196794,0.379637,5
0.616568,0.195567,5
0.22937,0.396839,5
0.392126,0.265722,5
0.495932,0.187578,5
0.982315,0.39946,5
0.326544,0.324544,5
0.303352,0.366715,5
0.120471,0.384563,5
0.728841,0.22252,5
0.523505,0.171196,5
0.484127,0.213764,5
0.786261,0.258451,5
0.643775,0.208718,5
0.615139,0.20526,5
0.297525,0.372275,5
0.445613,0.21003,5
0.021826,0.305426,5
0.045252,0.306144,5
0.261899,0.362234,5
0.127134,0.365005,5
0.582509,0.184238,5
0.582361,0.196449,5
0.877098,0.330525,5
0.827247,0.322272,5
0.203088,0.381106,5
0.201609,0.353239,5
0.599858,0.185094,5
0.904243,0.36921,5
0.072023,0.314243,5
0.632585,0.172076,5
0.906053,0.324257,5
0.648869,0.17222,5
0.895469,0.356419,5
0.739679,0.21278,5
0.471869,0.209652,5
0.479699,0.228026,5
0.963054,0.394925,5
0.165633,0.369542,5
0.762855,0.272639,5
0.98117,0.350563,5
0.924522,0.348672,5
0.76749,0.220903,5
0.576406,0.163507,5
0.825463,0.29902,5
0.72975,0.208803,5
0.552062,0.185993,5
0.035687,0.288624,5
0.184051,0.369436,5
0.796345,0.270318,5
0.228133,0.401405,5
0.357684,0.321377,5
0.889399,0.362136,5
0.761065,0.242582,5
0.957746,0.399064,5
0.873992,0.309172,5
0.235125,0.378781,5
0.554915,0.1939,5
0.727424,0.191418,5
0.561152,0.153676,5
0.584957,0.148459,5
0.134334,0.356261,5
0.294537,0.351678,5
0.167126,0.344894,5
0.080744,0.340498,5
0.457827,0.214184,5
0.214434,0.363705,5
0.323416,0.321239,5
0.403349,0.249034,5
0.586793,0.166805,5
0.934412,0.333643,5
0.389532,0.296051,5
0.812677,0.277523,5
0.186806,0.350141,5
0.062052,0.347633,5
0.25127,0.370791,5
0.753698,0.265561,5
0.796514,0.247263,5
0.910959,0.344933,5
0.175952,0.354002,5
0.548734,0.171229,5
0.485987,0.2004,5
0.291214,0.343238,5
0.312855,0.340209,5
0.274311,0.349858,5
0.488015,0.181876,5
0.507774,0.175394,5
0.935318,0.363855,5
0.190578,0.349088,5
0.207194,0.35604,5
0.631925,0.18385,5
0.653141,0.203856,5
0.282799,0.367965,5
0.358841,0.281196,5
0.716893,0.215019,5
0.947484,0.375781,5
0.28394,0.337356,5
0.938613,0.344919,5
0.572463,0.164665,5
0.066455,0.29737,5
0.21012,0.393233,5
0.396114,0.280131,5
0.042623,0.309457,5
0.78377,0.280782,5
0.826261,0.305867,5
0.23619,0.351747,5
0.095184,0.348689,5
0.004994,0.307522,5
0.520465,0.193735,5
0.618409,0.198642,5
0.204884,0.363914,5
0.891983,0.329557,5
0.924805,0.3564,5
0.763231,0.264112,5
0.333665,0.312654,5
0.759599,0.264642,5
0.134791,0.382775,5
0.825368,0.265733,5
0.266957,0.335864,5
0.94774,0.359302,5
0.112137,0.378613,5
0.791487,0.254785,5
0.77086,0.229965,5
0.152372,0.382177,5
0.380795,0.308829,5
0.396611,0.255913,5
0.953244,0.354704,5
0.128528,0.380183,5
0.718775,0.224441,5
0.431089,0.250424,5
0.044276,0.329338,5
0.421338,0.239261,5
0.40593,0.298756,5
0.270559,0.343434,5
0.915773,0.352186,5
0.800549,0.247615,5
0.241814,0.35051,5
0.598036,0.19825,5
0.940685,0.349937,5
0.036027,0.325996,5
0.222978,0.377954,5
0.862062,0.337154,5
0.345462,0.289,5
0.069688,0.341427,5
0.593609,0.167884,5
0.871161,0.32073,5
0.752514,0.211738,5
0.130538,0.351355,5
0.915907,0.367505,5
0.923121,0.383826,5
0.14351,0.347299,5
0.063866,0.294084,5
0.628077,0.15109,5
0.04093,0.294803,5
0.056547,0.290413,5
0.920011,0.328432,5
0.093725,0.371838,5
0.736684,0.248456,5
0.523334,0.203757,5
0.792583,0.282679,5
0.348691,0.330098,5
0.282313,0.378425,5
0.452426,0.215475,5
0.30917,0.348653,5
0.946998,0.386982,5
0.045227,0.335531,5
0.962829,0.400261,5
0.590525,0.156819,5
0.627874,0.16345,5
0.864725,0.316207,5
0.437282,0.240522,5
0.647806,0.206243,5
0.023654,0.318399,5
0.738382,0.255146,5
0.52791,0.174444,5
0.439997,0.269028,5
0.126892,0.332057,5
0.712981,0.183746,5
0.845297,0.306626,5
0.370046,0.298662,5
0.215735,0.403917,5
0.692966,0.17185,5
0.686973,0.167829,5
0.09677,0.366336,5
0.978251,0.360826,5
0.429115,0.238605,5
0.813142,0.262759,5
0.023242,0.305788,5
0.98735,0.399532,5
0.075464,0.334859,5
0.730255,0.241783,5
0.621023,0.155764,5
0.77765,0.230243,5
0.426589,0.243295,5
0.079813,0.329302,5
0.787164,0.282203,5
0.835788,0.324084,5
0.732932,0.218537,5
0.07168,0.324418,5
0.294689,0.351771,5
0.659278,0.176918,5
0.072578,0.301774,5
0.791016,0.263181,5
0.228334,0.347546,5
0.466762,0.245978,5
0.840311,0.28018,5
0.452775,0.243615,5
0.493378,0.193686,5
0.848111,0.286829,5
0.808549,0.274997,5
0.148776,0.374977,5
0.985617,0.391481,5
0.693649,0.201883,5
0.277291,0.383882,5
0.297547,0.36078,5
0.537319,0.176789,5
0.252276,0.394311,5
0.268907,0.376253,5
0.787398,0.29168,5
0.261902,0.356167,5
0.98161,0.361397,5
0.464183,0.23174,5
0.632074,0.156631,5
0.225641,0.36491,5
0.572114,0.201403,5
0.983679,0.379099,5
0.630392,0.163107,5
0.804946,0.306307,5
0.448875,0.230049,5
0.842129,0.287181,5
0.027384,0.317722,5
0.781107,0.23834,5
0.022444,0.263814,5
0.51857,0.191853,5
0.46515,0.226625,5
0.7803,0.269605,5
0.483298,0.194979,5
0.076797,0.321905,5
0.238107,0.378176,5
0.137151,0.37552,5
0.68233,0.190524,5
0.634815,0.161691,5
0.012071,0.258633,5
0.108815,0.321885,5
0.622768,0.185345,5
0.524298,0.181661,5
0.911944,0.37249,5
0.586512,0.194427,5
0.717562,0.191091,5
0.243302,0.374722,5
0.874568,0.322104,5
0.944598,0.385664,5
0.972761,0.343242,5
0.992306,0.365991,5
0.153298,0.354759,5
0.54795,0.19473,5
0.88318,0.318149,5
0.780796,0.247604,5
0.829914,0.288339,5
0.140632,0.37999,5
0.585134,0.199874,5
0.94913,0.348717,5
0.864338,0.301918,5
0.524705,0.18594,5
0.565229,0.173052,5
0.564247,0.195504,5
0.291585,0.332825,5
0.925944,0.375739,5
0.152201,0.36201,5
0.607756,0.19569,5
0.042017,0.282788,5
0.392374,0.271846,5
0.566274,0.192495,5
0.336505,0.346554,5
0.146006,0.36389,5
0.621432,0.192111,5
0.022308,0.285826,5
0.30312,0.338006,5
0.611767,0.169463,5
0.583253,0.194182,5
0.428226,0.27224,5
0.384203,0.288976,5
0.827712,0.308951,5
0.031192,0.30684,5
0.042416,0.332734,5
0.043546,0.312467,5
0.374595,0.280005,5
0.266455,0.360589,5
0.692102,0.223729,5
0.908921,0.354439,5
0.92711,0.336379,5
0.926223,0.347359,5
0.62264,0.156697,5
0.46602,0.235336,5
0.108194,0.376326,5
0.745272,0.219705,5
0.374372,0.296006,5
0.892261,0.359371,5
0.039914,0.288993,5
0.312745,0.345255,5
0.884971,0.32934,5
0.649117,0.188231,5
0.975278,0.343825,5
0.494538,0.17771,5
0.538283,0.21314,5
0.589169,0.20318,5
0.19109,0.360902,5
0.482726,0.236872,5
0.6624,0.162414,5
0.191337,0.390368,5
0.910573,0.334951,5
0.35447,0.308708,5
0.832604,0.287571,5
0.072763,0.351396,5
0.454252,0.262402,5
0.422078,0.239923,5
0.2327,0.374937,5
0.450301,0.240973,5
0.741566,0.255891,5
0.123017,0.383301,5
0.620308,0.205719,5
0.59286,0.188053,5
0.649586,0.154206,5
0.961349,0.389321,5
0.894727,0.34025,5
0.611475,0.179249,5
0.798711,0.264857,5
0.308129,0.346405,5
0.752405,0.259347,5
0.820636,0.267664,5
0.816672,0.312508,5
0.420381,0.237309,5
0.044003,0.321553,5
0.038155,0.327312,5
0.910075,0.34219,5
0.127754,0.353838,5
0.947448,0.368001,5
0.548239,0.203793,5
0.017337,0.303026,5
0.02453,0.298288,5
0.918595,0.359975,5
0.018471,0.310688,5
0.883154,0.345587,5
0.62661,0.159601,5
0.84195,0.292642,5
0.868919,0.343646,5
0.243124,0.394998,5
0.934973,0.343787,5
0.726079,0.204451,5
0.611605,0.148691,5
0.600533,0.16659,5
0.102742,0.321145,5
0.483637,0.189918,5
0.756147,0.242209,5
0.880492,0.317277,5
0.120647,0.377627,5
0.501933,0.17573,5
0.095575,0.359953,5
0.056056,0.331628,5
0.189615,0.398855,5
0.861917,0.298412,5
0.711068,0.202063,5
0.939048,0.342506,5
0.696625,0.210696,5
0.191834,0.379373,5
0.046759,0.2899,5
0.664999,0.159106,5
0.177515,0.371722,5
0.2158,0.34899,5
0.972814,0.345395,5
0.789813,0.245713,5
0.431211,0.278722,5
0.398089,0.261845,5
0.696257,0.176876,5
0.120945,0.380327,5
0.361769,0.312179,5
0.736878,0.19879,5
0.12518,0.329918,5
0.242676,0.356185,5
0.184154,0.359962,5
0.244577,0.351943,5
0.630617,0.169834,5
0.193777,0.365568,5
0.919742,0.377981,5
0.593786,0.167873,5
0.552281,0.161586,5
0.869299,0.302361,5
0.298589,0.32456,5
0.551913,0.208808,5
0.7723,0.282055,5
0.367903,0.324878,5
0.237626,0.361579,5
0.362574,0.332585,5
0.092638,0.345712,5
0.962174,0.371476,5
0.157151,0.396325,5
0.938447,0.349561,5
0.662723,0.178452,5
0.783599,0.288875,5
0.728432,0.234336,5
0.691982,0.202259,5
0.29827,0.329979,5
0.363444,0.331294,5
0.911978,0.373095,5
0.036413,0.316784,5
0.992573,0.356272,5
0.614494,0.180349,5
0.750312,0.209213,5
0.032634,0.296983,5
0.931372,0.384626,5
0.517936,0.1908,5
0.471204,0.248955,5
0.04966,0.298603,5
0.072298,0.313704,5
0.542498,0.162971,5
0.968373,0.385821,5
0.142412,0.381599,5
0.81621,0.305283,5
0.030722,0.317023,5
0.78865,0.26133,5
0.006654,0.278354,5
0.919516,0.346626,5
0.715781,0.228829,5
0.419545,0.265135,5
0.489605,0.195764,5
0.046084,0.31783,5
0.906909,0.358798,5
0.261428,0.35207,5
0.946173,0.371893,5
0.499315,0.231822,5
0.686781,0.18736,5
0.626458,0.165346,5
0.53135,0.1723,5
0.310787,0.331176,5
0.465718,0.205754,5
0.590915,0.185096,5
0.796641,0.279522,5
0.194826,0.403167,5
0.548365,0.172236,5
0.196407,0.376108,5
0.495385,0.215641,5
0.825818,0.320609,5
0.68702,0.202089,5
0.511499,0.221311,5
0.323063,0.342328,5
0.968767,0.358828,5
0.275544,0.380588,5
0.310161,0.313351,5
0.648937,0.201995,5
0.004129,0.277094,5
0.904514,0.348559,5
0.517918,0.215141,5
0.865388,0.34831,5
0.948656,0.351174,5
0.212763,0.397363,5
0.167806,0.362542,5
0.684749,0.212759,5
0.149789,0.354238,5
0.436235,0.267244,5
0.24661,0.354604,5
0.93199,0.390751,5
0.008999,0.310626,5
0.48214,0.20082,5
0.506545,0.184128,5
0.568108,0.183163,5
0.384986,0.289126,5
0.924709,0.387541,5
0.496059,0.220259,5
0.009528,0.263064,5
0.782826,0.289856,5
0.42345,0.270801,5
0.842208,0.304161,5
0.283167,0.355377,5
0.053324,0.309479,5
0.127098,0.346312,5
0.441237,0.226231,5
0.827127,0.280992,5
0.484305,0.195793,5
0.030953,0.283364,5
0.840533,0.299151,5
0.037529,0.33114,5
0.922123,0.358252,5
0.787058,0.260913,5
0.970274,0.393842,5
0.680698,0.20457,5
0.358057,0.294322,5
0.122876,0.379843,5
0.89359,0.312827,5
0.20881,0.39021,5
0.737359,0.236143,5
0.177834,0.396422,5
0.326013,0.352254,5
0.329577,0.321287,5
0.088604,0.36447,5
0.439077,0.22124,5
0.653983,0.172727,5
0.150132,0.375682,5
0.03142,0.271205,5
0.307768,0.348823,5
0.57162,0.190101,5
0.831909,0.28598,5
0.605857,0.178519,5
0.387539,0.273736,5
0.452441,0.224883,5
0.848291,0.312242,5
0.07359,0.310836,5
0.939719,0.352748,5
0.77299,0.243281,5
0.246143,0.342703,5
0.968248,0.358606,5
0.151281,0.346602,5
0.691764,0.229561,5
0.959757,0.340207,5
0.902894,0.350967,5
0.128592,0.346692,5
0.781613,0.275371,5
0.624982,0.178832,5
0.694743,0.192106,5
0.896165,0.340617,5
0.982965,0.375151,5
0.590714,0.154736,5
0.706756,0.225928,5
0.142234,0.394242,5
0.323642,0.313757,5
0.858071,0.336019,5
0.904886,0.351647,5
0.671144,0.20551,5
0.218602,0.355209,5
0.865008,0.342741,5
0.048504,0.321327,5
0.144269,0.383482,5
0.80432,0.254738,5
0.799697,0.26054,5
0.595684,0.171931,5
0.536293,0.212977,5
0.463605,0.247958,5
0.59001,0.186888,5
0.319675,0.333373,5
0.176046,0.360713,5
0.509507,0.202269,5
0.193547,0.376988,5
0.052182,0.335396,5
0.93571,0.353399,5
0.481153,0.244279,5
0.406051,0.270535,5
0.828164,0.322355,5
0.715774,0.217943,5
0.319516,0.327131,5
0.101586,0.370846,5
0.590413,0.197945,5
0.794302,0.280787,5
0.21213,0.359743,5
0.183688,0.357626,5
0.786114,0.261825,5
0.395344,0.295904,5
0.143372,0.373425,5
0.971289,0.399915,5
0.055294,0.301869,5
0.835405,0.290372,5
0.287765,0.363619,5
0.6241,0.180303,5
0.375447,0.292188,5
0.714321,0.205393,5
0.780011,0.27353,5
0.204143,0.345173,5
0.831288,0.316569,5
0.381569,0.272989,5
0.836945,0.281249,5
0.635268,0.182859,5
0.42696,0.262867,5
0.037321,0.312216,5
0.248542,0.387499,5
0.861121,0.326951,5
0.490177,0.218964,5
0.930507,0.341518,5
0.963496,0.388893,5
0.569008,0.170965,5
0.821306,0.262384,5
0.722732,0.191603,5
0.620089,0.171429,5
0.072268,0.326179,5
0.929667,0.341819,5
0.421321,0.249253,5
0.714353,0.187161,5
0.160842,0.379796,5
0.52605,0.200234,5
0.631388,0.197692,5
0.258869,0.37107,5
0.845592,0.324463,5
0.934355,0.379611,5
0.403818,0.260071,5
0.41804,0.290537,5
0.564119,0.191205,5
0.493035,0.23472,5
0.09006,0.363422,5
0.544981,0.205771,5
0.713503,0.235113,5
0.199042,0.353043,5
0.204526,0.395224,5
0.730361,0.241407,5
0.427213,0.235337,5
0.157133,0.357184,5
0.606869,0.187722,5
0.862326,0.332382,5
0.284807,0.323991,5
0.283147,0.345466,5
0.2874,0.374419,5
0.4443,0.211302,5
0.977241,0.352008,5
0.618061,0.19503,5
0.534177,0.199221,5
0.104177,0.354413,5
0.328351,0.315772,5
0.090815,0.322867,5
0.918746,0.372181,5
0.562422,0.178481,5
0.634595,0.203477,5
0.046103,0.311627,5
0.98147,0.349118,5
0.768909,0.245479,5
0.87758,0.339645,5
0.544479,0.176425,5
0.261175,0.343323,5
0.257795,0.391658,5
0.196875,0.35595,5
0.342428,0.320269,5
0.980871,0.390018,5
0.65853,0.209228,5
0.288016,0.364816,5
0.114758,0.361599,5
0.8433,0.314793,5
0.920331,0.382979,5
0.05912,0.300959,5
0.221431,0.36666,5
0.630201,0.170474,5
0.094862,0.31585,5
0.043868,0.298307,5
0.466811,0.252258,5
0.741684,0.200859,5
0.782297,0.27444,5
0.24646,0.395663,5
0.851492,0.28682,5
0.169131,0.401751,5
0.055761,0.341537,5
0.068729,0.311674,5
0.766056,0.251298,5
0.716797,0.216725,5
0.82417,0.278207,5
0.785134,0.274337,5
0.084588,0.36099,5
0.947739,0.346718,5
0.869951,0.342099,5
0.138272,0.333845,5
0.386584,0.260469,5
0.036082,0.289858,5
0.706473,0.189035,5
0.78857,0.276994,5
0.96457,0.380236,5
0.845695,0.339467,5
0.323119,0.304655,5
0.231736,0.363592,5
0.195344,0.360722,5
0.875996,0.342061,5
0.966181,0.398819,5
0.867894,0.31844,5
0.850882,0.338706,5
0.207313,0.396313,5
0.312037,0.355353,5
0.473127,0.192301,5
0.601295,0.203696,5
0.40821,0.294914,5
0.417265,0.242188,5
0.737503,0.213114,5
0.681733,0.210474,5
0.178446,0.397237,5
0.947011,0.380523,5
0.015722,0.305661,5
0.864513,0.338827,5
0.040506,0.33154,5
0.879058,0.354746,5
0.581959,0.188865,5
0.341396,0.310731,5
0.669635,0.190731,5
0.448215,0.222676,5
0.842049,0.324203,5
0.207996,0.385462,5
0.275111,0.32908,5
0.123003,0.354687,5
0.185476,0.392571,5
0.405787,0.248496,5
0.219655,0.371978,5
0.326603,0.347784,5
0.452245,0.236955,5
0.333077,0.349278,5
0.381832,0.316634,5
0.860577,0.308087,5
0.377946,0.302693,5
0.971614,0.40156,5
0.101132,0.353937,5
0.093634,0.319827,5
0.252445,0.371818,5
0.195765,0.403643,5
0.863466,0.33078,5
0.925551,0.363173,5
0.544707,0.195301,5
0.418857,0.274689,5
0.325668,0.337219,5
0.697643,0.191909,5
0.226391,0.372887,5
